date,state,pm2_5,pm10,o3,no2,so2,co
6/28/2016,Haryana,117, ,5,5,4,5
6/29/2016,Haryana,111, ,8,6,4,5
6/30/2016,Haryana,137, ,6,3,1,2
1/4/2016,Haryana,345, ,5,19, , 
1/5/2016,Haryana,359, ,9,13, , 
1/6/2016,Haryana,350, ,4,14, , 
1/7/2016,Haryana,376, , , , , 
1/11/2016,Haryana,210, ,2,10, , 
1/12/2016,Haryana,340, ,7,8, , 
1/13/2016,Haryana,264, ,2,20, , 
1/14/2016,Haryana,309, ,4,12, , 
1/15/2016,Haryana,223, ,5,8, , 
1/16/2016,Haryana,203, , , , , 
1/21/2016,Haryana,222, ,6,14, , 
1/22/2016,Haryana,308, ,7,16,10, 
1/23/2016,Haryana,297, ,8,18,5, 
1/24/2016,Haryana,380, ,23,18,5, 
1/25/2016,Haryana,308, ,6,13,6, 
1/26/2016,Haryana,357, ,6,13,6, 
1/27/2016,Haryana,319, ,8,17,6, 
1/28/2016,Haryana,342, ,12,19,5, 
1/29/2016,Haryana,338, ,7,15,8, 
1/30/2016,Haryana,329, ,8,15,11, 
1/31/2016,Haryana,289, ,10,16,10, 
2/1/2016,Haryana,188, ,10,20,9, 
2/2/2016,Haryana,188, ,14,16,7, 
2/3/2016,Haryana,184, ,12,13,8, 
2/4/2016,Haryana,176, ,13,23,10, 
2/5/2016,Haryana,210, ,12,17,9, 
2/6/2016,Haryana,266, ,14,13,9, 
2/7/2016,Haryana,214, ,22,15,7, 
2/8/2016,Haryana,179, ,5,15,7, 
2/9/2016,Haryana,203, ,2,16,9, 
2/10/2016,Haryana,243, ,2,12,7, 
2/11/2016,Haryana,210, ,4,17,6, 
2/12/2016,Haryana,217, ,4,15,7, 
2/13/2016,Haryana,182, ,5,15,8, 
2/14/2016,Haryana,175, ,13,20,8, 
2/15/2016,Haryana,177, ,2,23,42, 
2/16/2016,Haryana,185, ,2,28,77, 
2/17/2016,Haryana,184, ,2,23,7, 
2/18/2016,Haryana,195, ,5,22,9, 
2/19/2016,Haryana,216, ,3,16,10, 
2/20/2016,Haryana,204, ,11,5,14, 
2/21/2016,Haryana,217, ,17,5,9, 
2/22/2016,Haryana,170, ,16,13,6, 
2/23/2016,Haryana,148, ,10,20,7, 
2/24/2016,Haryana,203, ,15,13,9, 
2/25/2016,Haryana,182, ,11,7,9, 
2/26/2016,Haryana,181, ,11,16,4, 
2/27/2016,Haryana,163, ,13,11,9, 
2/28/2016,Haryana,225, ,13,10,7, 
2/29/2016,Haryana,239, , , , , 
3/16/2016,Haryana,119, ,11,9,7,7
3/17/2016,Haryana,168, ,14,5,7,7
3/18/2016,Haryana,159, ,42,8,8,8
3/19/2016,Haryana,165, ,14,9,8,10
3/20/2016,Haryana,182, ,9,7,7,5
3/21/2016,Haryana,129, ,5,2,8,4
3/22/2016,Haryana,95, ,4,4,7,6
3/23/2016,Haryana,125, ,4,12,8,18
3/24/2016,Haryana,251, ,4,8,8,11
3/25/2016,Haryana,217, ,8,8,7,8
3/26/2016,Haryana,146, ,4,9,5, 
3/27/2016,Haryana,158, ,12,5,11,5
3/28/2016,Haryana,130, ,16,8,5,7
3/29/2016,Haryana,153, ,12,14,8,10
3/30/2016,Haryana,173, ,12,14,6,15
3/31/2016,Haryana,225, ,10,11,5,8
12/30/2015,Haryana,203, ,2,23, , 
12/31/2015,Haryana,271, , , , , 
1/3/2016,Haryana,280, ,10,20, , 
7/1/2015,Haryana,110, ,13,5,3,5
7/2/2015,Haryana,126, ,14,9,4,7
7/3/2015,Haryana,105, ,9,5,4,5
7/4/2015,Haryana,159, ,7,5,3,4
7/5/2015,Haryana,319, ,7,5,4,5
7/6/2015,Haryana,141, ,7,4,3,10
7/7/2015,Haryana,90, ,6,5,3,9
7/8/2015,Haryana,125, ,4,3,4,10
7/9/2015,Haryana,110, ,4,2,3,11
7/10/2015,Haryana,124, ,3,8,3,5
7/11/2015,Haryana,54, ,6,4,3,5
7/12/2015,Haryana,72, ,5,9,4,6
7/13/2015,Haryana,149, ,4,3,3,5
7/14/2015,Haryana,240, ,4,8,3,4
7/15/2015,Haryana,244, ,4,4,3,4
7/16/2015,Haryana,175, ,4,2,3,5
7/17/2015,Haryana,148, ,4,2,3,5
7/18/2015,Haryana,119, ,15,4,3,5
7/19/2015,Haryana,133, ,4,8,3,5
7/20/2015,Haryana,67, ,5,3,4,4
7/21/2015,Haryana,78, ,3,1,3,4
7/22/2015,Haryana,85, ,5,1,3,4
7/23/2015,Haryana,80, ,5,2,3,4
7/24/2015,Haryana,95, ,6,2,6,5
7/25/2015,Haryana,83, ,6,4,3,4
7/26/2015,Haryana,68, ,4,3,3,4
7/27/2015,Haryana,42, ,4,3,4,3
7/28/2015,Haryana,49, ,4,2,3,4
7/29/2015,Haryana,50, ,4,3,3,4
7/30/2015,Haryana,64, ,4,4,3,5
7/31/2015,Haryana,78, ,3,5,3,4
8/1/2015,Haryana,89, ,3,2,2,4
8/2/2015,Haryana,85, ,4,2,3,5
8/3/2015,Haryana,91, ,5,4,4,4
8/4/2015,Haryana,91, ,4,3,4,5
8/5/2015,Haryana,101, ,4,3,3,7
8/6/2015,Haryana,132, ,4,4,3,5
8/7/2015,Haryana,111, ,3,3,3,5
8/8/2015,Haryana,108, ,4,4, ,5
8/9/2015,Haryana,99, ,6,6,3,8
8/10/2015,Haryana,303, ,4,5,4,7
8/11/2015,Haryana,142, ,5,3,4,4
8/12/2015,Haryana,74, ,6,6,4,5
8/13/2015,Haryana,115, ,35,3,4,5
8/14/2015,Haryana,120, ,5,2,3,5
8/15/2015,Haryana,263, ,3,8,3,6
8/16/2015,Haryana,200, ,4,6,4,7
8/17/2015,Haryana,242, ,4,5,3,6
8/18/2015,Haryana,224, ,2,4,2,5
8/19/2015,Haryana,79, ,7,6,1,5
8/20/2015,Haryana,84, ,1,5, ,4
8/21/2015,Haryana,94, , , , , 
5/20/2015,Haryana,112,137,13,8, ,6
5/21/2015,Haryana,152, ,13,11,3,4
5/22/2015,Haryana,112, ,17,7,2,3
5/23/2015,Haryana,117, ,11,8,3,3
5/24/2015,Haryana,167, ,12,9,3,4
5/25/2015,Haryana,230, ,9,9,3,5
5/26/2015,Haryana,171, ,9,11,4,4
5/27/2015,Haryana,137, ,20,10,4,4
5/28/2015,Haryana,294, ,19,17,3,6
5/29/2015,Haryana,181, ,17,16,3,7
5/30/2015,Haryana,171, ,16,13,3,5
5/31/2015,Haryana,162, ,15,9,3,4
6/1/2015,Haryana,123, ,12,8,3,3
6/2/2015,Haryana,103, ,13,8,4,3
6/3/2015,Haryana,142, ,11,12,3,4
6/4/2015,Haryana,136, ,13,10,3,5
6/5/2015,Haryana,169, ,12,13,3,7
6/6/2015,Haryana,155, ,4,13,3,7
6/7/2015,Haryana,170, ,13,15,4,8
6/8/2015,Haryana,177, ,19,11,3,6
6/9/2015,Haryana,193, ,15,13,4,7
6/10/2015,Haryana,108, ,11,3,4,4
6/11/2015,Haryana,123, ,10,4,3,4
6/12/2015,Haryana,98, ,11,4,3,3
6/13/2015,Haryana,236, ,9,10,3,5
6/14/2015,Haryana,130, ,7,10,3,4
6/15/2015,Haryana,161, ,13,11,4,8
6/16/2015,Haryana,165, ,15,15,4,9
6/17/2015,Haryana,159, ,15,13,4,7
6/18/2015,Haryana,185, ,15,13,4,8
6/19/2015,Haryana,172, ,14,7,3,7
6/20/2015,Haryana,108, ,16,4,3,5
6/21/2015,Haryana,84, ,12,5,3,5
6/22/2015,Haryana,92, ,9,6,5,5
6/23/2015,Haryana,119, ,10,8,4,8
6/24/2015,Haryana,151, ,7,11,3,13
6/25/2015,Haryana,89, ,6,7,3,18
6/26/2015,Haryana,159, ,9,6,4,19
6/27/2015,Haryana,137, ,10,6,2,19
6/28/2015,Haryana,142, ,11,6,3,20
6/29/2015,Haryana,129, ,8,3,6,14
5/13/2015,Haryana, ,57,4,11, ,5
5/14/2015,Haryana, ,112,13,13,5,6
5/15/2015,Haryana, ,198,14,17,4,7
5/16/2015,Haryana, ,93,19,10,3,5
5/17/2015,Haryana, ,77,13,8,3,7
5/18/2015,Haryana, ,82,18,9,3,6
5/19/2015,Haryana, ,89,12,8,4,6
12/31/2019,Haryana, , ,26, ,25,33
12/5/2019,Haryana, , ,45, ,14,17
12/8/2019,Haryana, , ,29, ,22,31
9/13/2019,Haryana, , ,20, ,2,9
12/31/2018,Haryana, , ,24,43,11,18
2/4/2019,Haryana, , ,16,70,13,23
2/9/2019,Haryana, , ,39,48,15,12
3/14/2019,Haryana, , ,49,38, ,9
11/30/2018,Haryana, , ,21,22,4,15
12/14/2018,Haryana, , ,24,28,3,9
10/1/2017,Haryana, , ,12,7, ,8
10/8/2017,Haryana, , ,13,9,2,11
10/15/2017,Haryana, , ,35,16,15,17
12/18/2017,Haryana, , ,15,22,9,12
7/5/2017,Haryana, , ,12,4, ,7
8/13/2017,Haryana, , ,4,4,7,9
8/18/2017,Haryana, , ,4,3,2,5
8/20/2017,Haryana, , ,7,1,3,3
9/9/2017,Haryana, , ,18,5,1,10
9/10/2017,Haryana, , ,20,6,2,11
9/13/2017,Haryana, , ,17,8,11,6
9/15/2017,Haryana, , ,15,10,4,11
6/28/2017,Haryana, , ,6,4, ,8
1/28/2017,Haryana, , ,8,9,1,41
10/7/2016,Haryana, , ,15,5,2,29
4/6/2016,Haryana, , ,12,4,5,5
4/23/2016,Haryana, , ,3,10, ,3
1/10/2016,Haryana, , ,3,17, , 
1/20/2016,Haryana, , ,6,14, , 
3/15/2016,Haryana, , ,10,6,5,4
12/29/2015,Haryana, , ,8,21, , 
1/2/2016,Haryana, , ,12,17, , 
6/30/2015,Haryana, , ,13,5,3,5
