date,state,pm2_5,pm10,o3,no2,so2,co
10/12/2014,gujrat,194, ,113,30,62,29
10/13/2014,gujrat,182, ,91,33,71,24
10/14/2014,gujrat,195, ,90,26,58,32
10/15/2014,gujrat,194, ,8,48,54,88
10/16/2014,gujrat,278, ,29,40,41,35
10/17/2014,gujrat,200, ,15,39,64,29
10/18/2014,gujrat,16, ,120,28,73,31
10/19/2014,gujrat,13, , , , , 
10/21/2014,gujrat,219, ,75,31,45,55
10/22/2014,gujrat,223, ,117,28,56,53
10/23/2014,gujrat,325, ,43,26,79,47
10/24/2014,gujrat,423, , , , , 
10/26/2014,gujrat,151, , , , , 
11/1/2014,gujrat,190, , , , , 
11/11/2014,gujrat,200, , , , , 
9/16/2014,gujrat,69, ,29,5,5,9
9/17/2014,gujrat,121, ,40,7,13,9
9/18/2014,gujrat,122, ,22,8,10,8
9/19/2014,gujrat,110, ,21,14,23,8
9/20/2014,gujrat,146, ,26,7,36,6
9/21/2014,gujrat,119, ,27,8,57,7
9/22/2014,gujrat,125, ,37,7,47,7
9/23/2014,gujrat,123, ,22,7,33,4
9/24/2014,gujrat,105, ,20,8,47,10
9/25/2014,gujrat,111, ,37,8,43,10
9/26/2014,gujrat,131, ,54,9,41,12
9/27/2014,gujrat,154, ,29,8,42,6
9/28/2014,gujrat,130, , , , , 
12/31/2019,gujrat, ,88,9,5,12,7
5/13/2019,gujrat, ,93,19,61,43,3
9/12/2019,gujrat, , ,5,23,33,19
4/27/2019,gujrat, , ,43,21,18,7
12/31/2018,gujrat, , ,47,51,39,4
11/29/2018,gujrat, , ,29,45,24,11
12/6/2018,gujrat, , ,22,50,31,4
12/14/2018,gujrat, , ,34,22,10,4
4/2/2018,gujrat, , ,19,11,21,6
2/24/2018,gujrat, , ,17,56,44,12
3/26/2018,gujrat, , ,4,37,46,25
10/9/2017,gujrat, , ,7,16,4,10
10/19/2017,gujrat, , ,65,47,62,15
10/30/2017,gujrat, , ,69,40,51,23
9/25/2017,gujrat, , ,19,10,21,2
9/27/2017,gujrat, , ,6,12,14,4
11/15/2016,gujrat, , ,28,55,22,13
12/14/2016,gujrat, , ,88,38,29,21
7/10/2016,gujrat, , ,14,2,2,10
8/6/2016,gujrat, , , ,30,21,6
9/20/2016,gujrat, , ,12,9,16,11
6/27/2016,gujrat, , ,95,29,2,8
10/6/2015,gujrat, , ,52,42,21,10
10/26/2015,gujrat, , ,19,52,40,57
10/30/2015,gujrat, , ,75,7,29,9
11/4/2015,gujrat, , ,18,15,45,7
8/14/2015,gujrat, , ,22,9,4,4
8/19/2015,gujrat, , ,15,9,6,6
8/30/2015,gujrat, , ,9,14,9,7
9/20/2015,gujrat, , ,7,11,12,1
4/12/2015,gujrat, , ,71,18,14,11
4/20/2015,gujrat, , ,56,10,14,10
4/25/2015,gujrat, , ,44,13,65,1
4/26/2015,gujrat, , ,44,15,93,3
4/27/2015,gujrat, , ,33,9,64, 
4/28/2015,gujrat, , ,19,19,61,12
4/29/2015,gujrat, , ,21,15,121,10
4/30/2015,gujrat, , ,24,17,53,9
5/1/2015,gujrat, , ,76,14,77,9
5/2/2015,gujrat, , ,159,20,47,16
5/3/2015,gujrat, , ,169,10,45,34
5/4/2015,gujrat, , ,118, ,39,34
5/5/2015,gujrat, , ,51,12,27,7
5/6/2015,gujrat, , ,37,18,24,6
5/7/2015,gujrat, , ,34,17,19,10
5/8/2015,gujrat, , ,39,16,42,16
5/9/2015,gujrat, , ,36,15,57,8
5/10/2015,gujrat, , ,34,15,34,8
5/11/2015,gujrat, , ,35,14,12,19
5/12/2015,gujrat, , ,27,18,36,16
1/2/2015,gujrat, , ,49,21,37,38
1/3/2015,gujrat, , ,14,23,32,23
1/4/2015,gujrat, , ,17,15,20,5
1/9/2015,gujrat, , ,27,43,48,34
1/16/2015,gujrat, , ,84,18,21,5
10/5/2014,gujrat, , ,212,25,5,31
10/9/2014,gujrat, , ,43,24,35,15
10/20/2014,gujrat, , ,49,37,39,63
10/25/2014,gujrat, , ,105,6,68, 
10/31/2014,gujrat, , ,63,28,32,32
11/10/2014,gujrat, , ,124,12, , 
12/1/2014,gujrat, , ,36,32,80,9
12/6/2014,gujrat, , ,116,15,20,3
12/8/2014,gujrat, , ,52,21,52,2
12/9/2014,gujrat, , ,5,48,67,15
12/10/2014,gujrat, , ,106,16,39,6
12/12/2014,gujrat, , ,86,26,31,9
12/13/2014,gujrat, , ,122,32,38,15
12/14/2014,gujrat, , ,86,36,51,29
12/15/2014,gujrat, , ,67,27,48,3
12/16/2014,gujrat, , ,40,32,36,12
12/17/2014,gujrat, , ,80,14,47,6
12/18/2014,gujrat, , ,104,15,34,5
12/19/2014,gujrat, , ,89,15,25,6
12/20/2014,gujrat, , ,129,7,31,4
12/22/2014,gujrat, , ,11,42,42,18
12/23/2014,gujrat, , ,104,32,39,29
12/24/2014,gujrat, , ,161,45,34,69
9/15/2014,gujrat, , ,22,2,4, 
10/17/2017,gujrat, , , ,59,41,3
7/13/2016,gujrat, , , ,45,27,10
7/24/2016,gujrat, , , ,43,27,10
11/2/2015,gujrat, , , ,11,20,9
12/25/2014,gujrat, , , ,72,64,88
